Unnamed: 0,N,P,K,temperature,humidity,ph,rainfall,label
898,34,78,16,34.6008247,63.11296779,6.39175027,60.442879,lentil
793,59,63,18,32.97030511,60.18122078,7.586642101,73.44678678,blackgram
192,76,51,16,26.16985907,71.96246617,6.247040422,79.84925393,maize
651,11,61,22,29.49401389,94.72981338,6.185053234,26.30820876,lentil
323,37,64,17,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans
1207,11,136,199,12.14190714,83.56812483,5.647202395,69.63122027,grapes
691,12,64,19,27.61204997,69.29786244,7.043160241,42.72374404,lentil
1360,101,13,54,25.42900869,82.91481799,6.121168153,56.34144589,watermelon
647,35,56,17,27.10818093,87.4512669,6.981758362,55.03723979,lentil
342,28,73,23,21.53989176,24.25386207,5.99616164,120.6913038,kidneybeans
44,85,60,38,26.31355498,82.36698992,7.224285503,265.5355937,rice
654,16,38,20,28.06642822,85.91625451,6.42937879,39.23831035,mungbean
102,68,43,35,26.29465461,84.56919355,7.023936392,257.4914906,rice
634,10,49,22,28.60901145,86.99495766,6.821747052,59.84499208,mungbean
42,83,60,38,25.59704938,80.14509262,6.903985986,200.834898,rice
1875,38,6,32,25.54963273,96.92786777,6.156259104,191.2996157,coconut
1096,92,81,48,28.0106804,76.52808057,5.891413895,103.7040783,banana
1170,18,29,34,27.57847581,58.52534263,6.172090205,156.6810374,mango
1822,1,24,29,27.5136304,94.18955816,5.562911913,156.6732553,coconut
952,23,5,36,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate
2050,75,56,36,25.2746335,73.7459581,6.109478059,168.0432282,jute
1147,7,17,28,34.89226666,48.75613373,6.414526606,91.63074547,mango
1112,20,37,25,27.53907547,53.63549533,6.797779227,99.35408185,mango
907,9,30,40,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate
1088,85,95,55,26.59580783,82.99556744,5.727469947,100.5123341,banana
501,22,58,24,27.32220619,51.27868831,4.371745575,36.5037914,mothbeans
4,78,46,44,20.13017482,81.60487287,7.628472891,262.7173405,rice
1142,34,30,30,27.27433181,47.16808054,6.422710539,95.257992,mango
95,90,44,41,24.17298839,83.7287574,5.583370042,257.0343554,rice
157,77,58,18,22.8056033,56.50768935,5.791649933,101.5952794,maize
1108,11,37,30,35.99009679,52.22780489,5.978634285,95.3713484,mango
1127,26,26,34,29.98080499,49.48913279,6.442393461,91.82271568,mango
1158,34,30,28,29.26382931,54.82257868,5.342866119,100.7586226,mango
1144,31,38,31,28.22373428,47.40519056,5.024124234,97.76832322,mango
1244,19,138,200,34.76086052,81.03544763,6.167013532,65.70430027,grapes
744,50,67,25,28.84079155,63.37230676,6.734447425,70.25496749,blackgram
1841,23,28,35,28.48444906,97.76865458,5.820978791,160.389421,coconut
233,22,63,83,17.84851658,19.09172907,8.621662982,76.32470713,chickpea
1947,108,42,15,23.41022496,76.43836957,7.442217061,78.82199603,cotton
18,88,45,20,25.0756354,80.52389146,7.778915154,257.0038865,maize
2022,70,55,42,26.8748389,79.78725152,6.956682743,173.1017097,jute
1124,37,15,35,27.92063282,51.77965917,6.47544932,100.2585673,mango
417,3,69,19,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
2003,86,37,39,25.72100868,88.16513579,6.207459637,155.6086697,jute
1148,38,15,30,33.7462686,48.50387598,6.777788126,92.26439205,mango
1520,39,137,196,28.28222883,91.37059792,6.63016515,179.2720807,apple
854,6,65,19,24.388717,62.50453062,6.7113416,47.26052494,lentil
1723,34,55,52,27.58548916,90.72526502,6.585346229,238.5008779,papaya
928,6,23,38,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate
1255,37,124,199,14.97846952,80.49979873,6.294395676,71.63437433,grapes
1934,131,52,19,23.65724079,84.47601498,6.486068274,88.54479121,cotton
1807,34,5,35,25.84726298,90.92669463,5.860740481,147.8888994,coconut
1148,38,15,34,33.7462686,48.50387598,6.777788126,92.26439205,mango
1419,87,13,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
417,3,62,16,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
1135,1,30,25,28.33333307,51.39586505,6.434197756,91.67241761,mango
1121,29,23,30,31.40948821,49.21729127,6.832979509,92.99739415,mango
1437,120,8,49,29.55657523,90.70937262,6.732834334,28.36535596,watermelon
1269,32,11,6,31.66524687,81.25353895,5.435840509,89.98024312,orange
1104,93,31,27,17.98667801,54.17712085,5.777271492,72.37127689,mango
608,38,44,15,28.95172351,81.67085323,6.510840928,56.51103293,mungbean
17,92,60,25,24.28209415,80.30025587,7.042299069,231.0863347,maize
941,5,29,37,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate
1773,52,60,47,33.08706051,92.25197542,6.770384816,88.1300769,papaya
873,29,68,18,23.19305333,62.74710773,7.641024177,49.55213308,lentil
1377,81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,muskmelon
412,24,62,18,31.70447482,56.85420099,5.875333778,44.94317432,pigeonpeas
99,99,50,42,23.35905428,83.59512273,5.333322606,188.413665,rice
1591,29,140,198,23.64082979,90.95257927,5.560521058,116.7431319,apple
1457,100,14,50,29.48882958,91.07574233,6.365956658,26.01909355,muskmelon
348,34,80,20,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
1734,34,61,47,28.12971499,93.3210737,6.502675132,117.8201907,papaya
280,54,62,75,17.48911699,16.39055394,7.489545074,79.45758333,chickpea
1398,83,22,47,26.89750174,83.89241484,6.463271076,43.97193745,muskmelon
1437,120,7,48,29.55657523,90.70937262,6.732834334,28.36535596,watermelon
1775,44,47,55,38.73218907,94.73613484,6.579441304,218.142147,papaya
1936,113,36,22,22.00085141,79.47270984,7.388265888,90.42224164,cotton
1739,50,40,45,24.63676897,90.61964344,6.712772333,218.2299187,papaya
1946,131,39,21,23.86814008,75.68339729,6.814341946,90.4547185,cotton
611,25,75,21,32.34744009,66.61452812,7.551364319,64.55882254,blackgram
1192,8,37,34,28.07802689,54.9640534,6.128167757,97.45373619,mango
1423,91,12,47,29.10968327,92.43510994,6.14410903,27.95602304,watermelon
1166,5,19,31,35.96054636,48.69677802,6.251581,98.00659401,mango
903,38,18,45,24.1469628,94.5110662,6.424670614,110.2316633,pomegranate
303,40,64,19,16.43340342,24.24045875,5.926676985,140.3717815,blackgram
1927,131,52,16,25.49848236,79.9751579,7.306918817,67.05961949,cotton
377,31,79,17,15.46789263,21.43780702,5.824208309,88.88796102,kidneybeans
41,76,55,42,25.15745531,83.11713476,5.070175667,231.3843163,rice
333,9,59,19,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans
851,37,56,18,28.57006111,65.71765781,6.593961761,70.0866434,lentil
471,5,77,19,31.08564994,66.68832981,7.162602357,175.930317,pigeonpeas
1164,39,37,30,26.70897548,45.61143591,6.861235184,158.8608887,mango
1964,119,46,52,22.14593688,82.8597549,7.091992365,60.65381719,papaya
836,19,79,19,28.83600962,69.76112921,6.890760124,44.08562546,lentil
1508,22,138,198,21.91191314,91.68748063,6.499226821,117.0761277,apple
1715,49,55,47,37.13165026,94.60761797,5.779032666,172.4788062,papaya
919,5,16,43,23.71028128,89.61794165,6.184400085,105.6499907,pomegranate
1786,70,50,52,40.00439101,90.17015833,6.52711001,92.11877372,papaya
774,29,75,15,28.5417236,64.2020154,7.025607706,69.68862306,blackgram
1613,19,6,8,14.78003032,91.22062116,6.118430299,100.1961762,orange
1068,93,85,47,27.96799119,79.28625709,5.694243847,119.4765557,banana
649,1,57,20,29.34594634,85.60472562,6.232836962,59.03629954,mungbean
1765,40,64,55,32.50037548,93.47888842,6.893509446,71.73759526,papaya
1749,39,64,50,28.91842453,94.63676767,6.678695788,63.68794608,papaya
4,74,49,42,26.49109635,80.15836264,6.980400905,242.8640342,rice
809,6,69,19,28.75273118,69.15640149,7.286049978,35.15426171,lentil
390,20,60,23,16.03768615,22.33195853,5.976312538,130.3900798,kidneybeans
2051,78,46,44,23.09499564,78.45959697,7.095413294,155.3851533,jute
1306,85,27,49,26.0713757,88.7285657,6.467095849,57.79652846,muskmelon
1030,93,71,49,27.84767901,83.31110751,6.101241579,117.2878912,banana
132,94,60,22,22.53510514,67.99257471,6.489040367,64.40866039,maize
132,84,36,25,22.53510514,67.99257471,6.489040367,64.40866039,maize
530,22,47,17,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans
862,22,80,19,19.59221047,61.28633405,6.74398035,41.7704893,lentil
591,37,80,78,17.22385224,15.82069268,6.129533877,76.57580954,chickpea
28,62,53,43,21.32376327,83.00320459,7.283736617,192.3197536,rice
171,87,48,22,18.52510753,69.0276233,5.773454729,88.10234397,maize
1968,107,38,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton
1555,3,144,197,22.69780133,92.82223419,5.53456749,105.0508234,apple
17,91,44,38,23.79391957,80.41817957,6.970859754,206.2611855,rice
1155,38,16,25,33.7462686,48.50387598,6.777788126,92.26439205,mango
1127,8,21,34,29.98080499,49.48613279,6.442393461,91.82271568,mango
1807,34,6,30,25.84726298,90.92669463,5.860740481,147.8888994,coconut
413,18,72,23,31.24021696,56.67369054,7.455991072,118.4901697,pigeonpeas
998,39,7,39,23.65374106,93.32657504,6.431265737,109.8076137,pomegranate
1117,1,33,33,35.39986338,49.45962621,6.166173834,97.41054011,mango
2186,107,38,32,26.65069302,57.56695719,6.35118177,145.105065,coffee
616,57,60,25,32.88733849,64.59457409,7.70650895,61.50569456,blackgram
946,29,25,44,19.66329768,87.95158129,5.56185183,106.0380805,pomegranate
1920,131,39,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton
326,21,71,19,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans
1598,38,141,197,23.65167552,94.50528753,6.496934492,115.3611268,apple
1198,31,26,25,32.17752026,54.01352682,6.207495815,91.88766069,mango
430,6,77,15,26.88630675,41.69617915,4.750929218,94.46748008,pigeonpeas
706,35,68,21,34.03619494,64.2879193,7.741418772,66.85510868,blackgram
1774,65,50,52,35.33294932,90.11508608,6.560743093,235.6133585,papaya
1177,40,16,32,31.89356292,49.02450149,6.4841522,89.59371481,mango
107,89,60,18,25.19192419,66.6902901,5.913664501,78.06639649,maize
415,5,47,19,20.61162204,24.36314135,5.792744849,69.63833855,mothbeans
1496,90,25,48,28.50416396,93.46806467,6.565312653,24.20007242,watermelon
1628,9,9,12,14.34320488,94.35734702,7.994465371,110.2223123,orange
350,11,73,20,19.52226241,24.92607153,5.951177452,113.334026,kidneybeans
1746,35,66,52,31.7018373,91.66232213,6.953439161,48.83810592,papaya
1371,108,25,48,24.1271308,93.0355516,5.669489065,109.8852597,muskmelon
1354,89,25,51,24.31334971,87.47409052,6.074209622,48.11248366,watermelon
1653,14,15,5,17.24944623,91.13772765,6.543191814,112.5090516,orange
312,38,60,22,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans
300,13,76,24,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans
1420,85,7,53,28.20619412,92.86798698,6.447662945,28.78654515,watermelon
953,13,7,36,18.20230419,91.12282162,7.013481515,109.6623974,pomegranate
2072,70,42,35,23.16814977,76.66724969,6.508342839,157.1215052,jute
186,79,48,22,20.27317074,63.91281869,6.439071996,62.50351892,maize
20,89,53,38,21.32504158,80.47476396,6.442475375,185.4974732,rice
1120,4,20,30,28.93270187,47.94053996,5.664587011,99.9834242,mango
1137,35,16,25,31.99490489,50.84881347,5.279388967,97.38741498,mango
1108,11,36,29,35.99009679,52.22780489,5.978634285,95.3713484,mango
2052,82,48,45,25.79351957,81.76904006,6.352076783,193.2418382,jute
1129,34,18,25,30.07202564,50.96040505,6.10729559,92.09609766,mango
1117,23,36,27,31.85744939,45.53106268,5.417340525,91.55845821,mango
1867,3,23,27,29.70143197,95.65754365,6.078807239,215.1968037,coconut
157,63,36,16,19.28889933,65.47050802,6.807487794,71.3195307,maize
137,108,53,21,27.56088634,68.49299897,6.516312148,167.4358075,maize
1142,34,37,35,32.13409675,50.52559148,6.097869767,98.63333684,mango
180,65,47,23,22.53510514,67.99257471,6.489040367,64.40866039,maize
1186,30,31,32,35.3915464,52.48823147,5.061081874,91.22881052,mango
1147,42,16,30,34.73823882,49.08864345,5.855119268,90.65022183,mango
1880,43,62,51,28.2974764,95.41122824,6.141502001,182.4482352,papaya
60,63,50,44,20.41447029,82.20802629,7.592490617,245.1511304,rice
147,74,55,19,22.6265115,65.77472881,6.78073637,88.17251033,maize
819,3,56,18,20.21368219,68.65257685,6.887130053,50.89732989,lentil
202,52,74,77,17.88776475,15.40589717,5.996932037,68.54932919,chickpea
2107,89,40,32,23.07895447,63.65861483,7.184801627,129.8765443,coffee
752,40,79,19,27.54384835,69.3478631,7.143942758,69.40878198,pigeonpeas
1720,56,59,53,28.28222883,91.37059792,6.63016515,179.2720807,papaya
1044,109,61,53,29.66727337,83.51014178,6.010095853,110.2511102,banana
1198,21,20,26,32.17752026,54.01352682,6.207495815,91.88766069,mango
1987,117,36,20,24.68854799,78.51206972,7.839849298,69.31153566,cotton
987,11,23,36,22.63045168,88.45577158,6.397995609,109.0357597,pomegranate
1982,108,35,16,22.75805656,76.75768356,6.558902588,97.76600619,cotton
1820,27,9,33,27.0828252,97.00155491,5.948342571,171.7575545,coconut
859,33,75,21,24.87425505,64.00213929,7.198076286,48.28137482,lentil
400,3,56,25,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas
1152,27,22,26,27.5529736,47.90859171,5.910634533,90.40332704,mango
716,5,76,15,31.12896766,43.58788762,6.455592696,32.76742894,blackgram
1131,42,15,30,31.40948821,49.21729127,6.832979509,92.99739415,mango
1628,9,18,6,14.34320488,94.35734702,7.99446537,110.2223123,orange
1107,18,18,31,31.74592134,45.16127859,5.667507706,93.75441586,mango
988,40,16,43,19.38603815,86.79058496,5.767372539,109.9130984,pomegranate
192,76,51,17,26.16985907,71.96246617,6.247040422,79.84925393,maize
350,11,70,20,19.52226241,24.92607153,5.951177452,113.334026,kidneybeans
614,21,10,44,27.88352946,86.45147631,6.364967184,44.64407105,pomegranate
1409,108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,watermelon
852,12,79,20,21.74600081,63.39503184,6.765091462,50.43306085,lentil
494,17,64,15,36.75087487,58.25799145,6.07938452,124.6028153,kidneybeans
1964,119,41,20,22.14593688,82.8597549,7.091992365,60.65381719,cotton
397,37,79,23,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans
324,11,71,19,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans
345,17,55,22,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans
104,10,80,18,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans
602,38,56,25,27.01470397,84.34262707,6.635968698,55.296354,mungbean
657,9,46,22,29.66461594,84.28187572,6.377568542,56.09542002,mungbean
2067,66,47,45,23.5643831,79.46283115,7.321619041,185.25947,jute
1116,38,36,33,31.85744939,45.53106268,5.417340525,91.55845821,mango
1730,37,64,50,39.23342464,91.25589286,6.519779583,64.4478499,papaya
105,68,41,15,21.77689322,57.80840636,6.158830619,102.0861694,maize
1787,45,55,55,33.32315744,91.25271223,6.709668804,234.496633,papaya
2051,78,43,42,23.09499564,78.45959697,7.095413294,155.3851533,jute
1756,50,45,47,31.18298415,90.21646909,6.734005648,54.01872359,papaya
109,67,60,22,24.92162194,66.78627406,5.750254943,109.2162279,maize
1787,83,56,55,33.32315744,91.25271223,6.709668804,234.496633,papaya
1157,35,16,27,28.70595247,50.44030129,5.445008416,95.8946444,mango
1140,2,40,30,32.38697531,53.2328243,4.691396195,90.21633216,mango
1193,39,16,28,35.53845018,52.94641947,4.934964765,91.54560427,mango
1203,38,144,196,37.46566825,80.65968681,6.15526103,66.83872293,grapes
1061,84,77,52,25.90113128,80.47152737,6.002481605,110.10323,banana
1142,26,30,33,32.13409675,50.52559148,6.097869767,98.63333684,mango
1951,58,65,52,38.72382798,91.72514851,6.702424548,62.62377075,papaya
1135,38,16,32,31.32995611,50.22287593,5.421265283,89.78216168,mango
1197,7,120,197,26.58740671,81.32563243,6.932739726,41.87540028,apple
1696,13,29,13,25.16296632,92.54736032,7.105904818,114.3117197,orange
1776,50,50,55,32.57720726,92.74889453,6.92791761,93.7942847,papaya
1133,12,34,26,33.36140093,45.02236377,6.13526938,98.81596545,mango
1146,37,21,35,31.32995611,50.22287593,5.421265283,89.78216168,mango
819,3,74,15,20.21368219,68.65257685,6.887130053,50.89732989,lentil
539,9,38,17,30.88482722,41.36561835,7.661537348,55.053805,mothbeans
359,27,69,22,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans
1424,102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,watermelon
159,75,49,17,23.31689124,65.35251537,5.852607099,94.29712821,maize
1840,26,23,33,28.83214859,92.17170353,6.000248647,145.4172387,coconut
428,34,73,15,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas
1720,55,47,53,32.51247398,94.65904123,6.704204398,51.07048113,papaya
1875,38,7,30,25.54963273,96.92786777,6.156259104,191.2996157,coconut
105,73,45,21,21.77689322,57.80840636,6.158830619,102.0861694,maize
1210,25,126,197,39.70772192,82.68593454,5.554831977,74.91506217,grapes
733,53,60,21,31.77681682,69.01852894,7.296972161,61.46892873,blackgram
366,20,64,15,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans
386,17,64,16,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans
2058,89,50,40,26.91515043,73.19897535,7.408939392,112.5424199,jute
843,15,69,19,20.95628486,63.68128841,7.239455147,52.39881209,lentil
1664,19,9,15,20.48954522,93.72485075,7.137136973,111.8391951,orange
1037,119,92,55,25.99069521,83.33983116,6.220643671,112.0777152,banana
2170,114,8,26,25.55656667,62.67087838,7.27905689,193.5866233,coffee
1520,0,19,26,26.58413917,55.78923137,6.25449571,171.6262299,mango
252,59,69,80,17.30287885,15.15405941,6.64919573,75.57790384,chickpea
631,6,37,17,28.6362812,84.61431076,6.790736339,48.48319335,mungbean
112,24,20,31,27.53907547,53.63549533,6.797779227,99.35408185,mango
1120,39,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango
1854,39,29,30,26.50908611,94.48414544,6.143662699,199.8778403,coconut
1892,3,8,33,26.91641934,99.84671638,6.318552973,225.6323656,coconut
1822,1,24,29,27.5136304,94.18955816,5.562911913,156.6732553,coconut
139,76,50,19,18.9802729,74.52600826,6.092725883,94.26249353,maize
1582,6,122,197,23.75033085,92.88160462,5.570020684,117.6602827,grapes
1983,116,56,15,24.71252544,77.7293114,7.979090365,85.24963302,cotton
1148,38,15,30,33.7462686,48.50387598,6.777788126,92.26439205,mango
2016,65,47,35,23.31410442,71.4509053,7.488014404,164.4970373,jute
1134,20,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango
1033,102,71,54,28.65456263,79.28693687,5.695267822,102.4633775,banana
628,32,47,18,28.6899851,87.50436797,6.769415888,44.56598352,mungbean
1130,2,38,31,28.22373428,47.40519056,5.024124684,97.76832322,mango
1788,38,61,55,31.22790131,94.94021378,6.620729882,46.44279118,papaya
1156,27,18,31,32.06097197,51.08494181,6.336234624,96.59816497,mango
400,3,59,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas
183,61,51,22,27.92063282,51.77965917,6.47544932,100.2585673,maize
1922,107,42,22,22.04612876,84.62978302,6.144631795,86.00758678,cotton
1783,39,62,45,25.9300384,93.02357765,6.969249676,241.8202079,papaya
1127,9,35,32,33.80398664,46.12866113,4.507523551,90.82549241,mango
1188,22,25,6,30.7645515,47.93791463,5.956027059,90.38503469,orange
1974,133,57,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton
714,51,72,19,28.12787838,64.2097765,6.706505915,70.86340755,blackgram
1618,13,5,9,23.85340379,90.10522549,7.474710503,103.923226,orange
2065,91,41,38,24.48556447,83.20630007,6.132570523,192.2316221,jute
1103,37,26,34,33.56150184,45.53556603,5.977413803,95.70525913,mango
1762,63,58,49,26.83054058,90.75379971,6.864143752,144.6656444,papaya
1447,89,50,19,27.71678273,92.91778307,6.781841984,68.56507978,maize
1130,11,38,31,27.92063282,51.77965917,6.47544932,100.2585673,mango
1785,45,57,54,29.02328049,90.20396783,6.617703178,126.8069869,papaya
92,81,50,38,26.52872817,80.12267476,6.158376967,218.9163567,rice
1571,5,23,33,28.11321494,90.01734526,6.387067562,172.4813641,coconut
1775,37,70,49,38.73218907,94.73613484,6.579441304,218.142147,papaya
107,89,60,16,25.19192419,66.6902901,5.913664501,78.06639649,maize
388,13,67,24,23.82576704,24.75485098,5.624690248,84.64143632,kidneybeans
1196,21,31,34,27.69819273,51.41593238,5.403908328,100.7720705,mango
1659,39,27,10,31.34920143,91.48247612,7.181907673,109.1549823,orange
107,89,60,18,25.19192419,66.6902901,5.913664501,78.06639649,maize
2039,90,48,18,24.06475727,71.31342851,6.509174789,153.6390212,maize
872,61,77,22,26.7230014,62.96841833,6.898905799,42.87274897,lentil
1897,40,21,30,26.45488737,93.45042636,5.901495544,149.2220255,coconut
1620,4,13,6,19.33516809,91.97978938,6.361671475,116.450422,orange
146,61,47,15,24.87502824,68.74248334,6.265564338,91.26056654,maize
1777,52,51,53,38.38231475,93.10378595,6.985804089,210.2735346,papaya
2134,86,31,33,27.01207284,60.76645256,6.485761419,191.4508931,coffee
1184,0,37,26,34.13072188,51.25786185,5.101206389,96.38808001,mango
184,61,52,15,23.33844615,59.24580604,6.47444292,105.0083144,maize
500,3,79,17,27.91095209,64.70930606,3.692863601,32.67891866,kidneybeans
1614,9,13,6,26.56608303,94.45239715,6.285312759,116.3796525,orange
1819,31,6,33,29.12859129,91.30924833,5.741367375,157.2388553,coconut
1937,111,51,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton
551,12,45,16,20.08369642,93.0355516,5.739175027,263.6372176,mothbeans
1956,123,53,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton
338,10,56,17,23.60506572,21.90539577,5.525904526,100.5978728,kidneybeans
313,27,79,23,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans
1285,7,133,197,25.96308415,82.57813624,5.838748311,70.31782647,grapes
480,10,62,23,24.69487673,59.96669215,5.859813416,91.95792434,kidneybeans
1775,44,59,55,38.73218907,94.73613484,6.579441304,218.142147,papaya
1932,129,47,19,24.14386157,84.51591287,6.785723961,80.36146974,cotton
1513,5,139,199,23.25230817,94.54128292,5.867420996,105.3558408,grapes
1368,89,22,47,24.89681131,86.10782926,6.217300786,53.14626213,muskmelon
733,53,76,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram
903,37,18,42,24.1469628,94.5110662,6.424670614,110.2316633,pomegranate
1471,120,7,54,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon
1106,19,38,31,30.01592643,53.19212381,5.074272692,97.72843182,mango
1611,37,12,8,25.26052689,90.31153735,6.822282114,117.3695296,orange
953,13,5,38,18.20230419,91.12282162,7.013481515,109.6623974,pomegranate
1977,123,39,17,25.96779712,81.97904282,7.272316209,74.14169043,cotton
195,90,54,21,19.74213321,59.66263104,6.381201909,65.50861389,maize
715,50,67,25,24.47876451,58.51663927,8.202706015,34.96933295,blackgram
741,49,64,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram
119,65,37,16,27.75518664,52.34605806,4.772385986,94.11213345,maize
111,33,142,197,25.26052689,90.31153735,6.822282114,117.3695296,grapes
137,88,54,15,24.10859207,73.13112261,6.234330356,71.07562236,maize
1330,118,17,47,24.21495706,84.20576992,6.538006356,48.01138482,watermelon
1508,22,143,198,21.91191314,91.68748063,6.499226821,117.0761277,apple
304,2,61,20,36.30049702,23.02251122,4.672437054,101.6073988,kidneybeans
2048,84,37,39,26.2830571,73.35763537,6.704273839,186.6898282,jute
187,78,46,25,25.34217103,63.31801994,6.330554389,74.52082026,maize
1227,8,120,197,20.27317074,63.91281869,6.439071996,62.50351892,apple
194,91,60,23,26.07470121,59.37147589,6.2048017,85.75692395,maize
103,73,45,21,19.97215954,57.68272924,6.596060648,60.65171481,maize
610,28,78,22,29.53037621,86.73346018,7.156563094,59.87232071,mungbean
508,25,43,23,27.65472156,58.59986279,6.974978386,36.94255012,mothbeans
1119,13,18,30,27.25373364,52.66319725,5.566704378,91.87312479,mango
1036,117,79,49,25.40909896,82.36208097,6.176644228,115.9794804,banana
1113,61,27,34,27.53907547,53.63549533,6.797779227,99.35408185,mango
1126,36,26,26,33.56150184,45.53556603,5.977413803,95.70525913,mango
1760,49,55,46,24.87212063,93.90560147,6.676578778,135.1694525,papaya
574,39,57,23,29.3499706,61.25353851,8.055908858,40.82840673,pigeonpeas
1721,56,58,55,38.72382798,91.72514851,6.702424548,62.62377075,papaya
1182,12,27,28,29.09382275,45.5661059,5.32307197,96.23520043,mango
1156,35,16,33,33.7462686,48.50387598,6.777788126,92.26439205,mango
1148,38,15,34,33.7462686,48.50387598,6.777788126,92.26439205,mango
113,67,52,19,18.87751445,65.76816093,6.082973754,94.76189431,maize
926,2,21,38,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate
1121,25,7,34,27.98392787,53.33018851,5.548584852,99.61465679,mango
872,14,75,17,23.82723528,67.89815262,6.76660668,46.90725077,lentil
1652,18,41,17,20.87947369,90.93756231,6.251586885,102.4550786,mungbean
1941,132,41,25,24.29144926,81.02453404,7.810865753,90.41694635,cotton
1130,11,40,31,27.92063282,51.77965917,6.47544932,100.2585673,mango
177,70,42,23,19.74213321,59.66263104,8.381201909,65.50861389,maize
1988,130,45,21,24.32630461,80.13456404,6.363406102,69.45072055,cotton
160,68,60,22,23.80546189,59.24537979,5.715208817,89.9622014,maize
729,21,62,18,25.09737391,67.72837887,6.859409487,74.61649888,blackgram
117,70,47,19,25.1420613,65.26185135,6.021902237,76.68456006,maize
107,89,57,16,25.19192419,66.6902901,5.913664501,78.06639649,maize
1541,21,10,47,27.255435,91.71369387,6.969883483,101.139435,muskmelon
879,35,74,51,26.7230014,62.96841833,6.898905799,42.87274897,lentil
1593,15,140,197,23.35225078,90.90054697,6.071255131,113.0381382,apple
164,86,60,25,19.29563411,69.63481219,5.77597783,83.21030571,maize
117,51,46,22,35.39986338,49.45962621,6.166173834,97.41054011,maize
1375,88,7,45,25.86475496,86.67468041,6.662244646,41.16554802,watermelon
289,22,60,85,18.01272266,18.30968117,8.753795334,81.98568791,chickpea
171,88,44,15,26.14384005,66.20569924,6.392048018,171.3764462,maize
1456,118,21,51,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon
995,40,23,45,20.00218987,85.83618191,7.116538883,112.337046,pomegranate
353,3,56,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans
2191,118,21,35,27.54823036,62.88179198,6.123796057,181.4170812,coffee
371,10,71,24,28.49538735,60.44848407,7.187721818,74.91559514,kidneybeans
365,34,65,19,18.81097271,21.27833035,5.889614577,125.084915,kidneybeans
1345,101,26,55,24.6774157,82.75411437,6.206247494,57.05709413,muskmelon
1571,12,11,21,28.08545364,72.661168,6.668238556,67.1367443,lentil
2143,113,40,25,25.01711238,62.14415,6.086922359,127.92461,coffee
42,60,49,36,25.59704938,80.14509262,6.903985986,200.834898,rice
143,83,45,25,20.27317074,63.91281869,6.439071996,62.50351892,maize
829,32,79,24,28.49584395,62.44616219,7.841496029,53.14531023,lentil
668,28,48,24,29.89129144,80.14487166,7.120032489,54.7960127,mungbean
1058,86,79,50,27.81251452,82.69285419,5.80766417,99.20961514,banana
618,16,38,23,27.11030369,83.64274107,6.883308033,49.11964582,mungbean
1008,108,79,45,26.28845991,83.390039,5.891458107,113.8729798,banana
1142,34,35,31,35.37775595,45.58110023,6.454045329,97.41586402,mango
654,17,36,22,28.06642822,85.91625451,6.42937879,39.23831035,mungbean
139,76,40,19,18.9802729,74.52600826,6.092725883,94.26249353,maize
